_id_postulante,carrera_principal,area_profesional,nivel_educativo
6974108da63cbe62c2259701,Ciencia de la Computación,Ingeniería y Tecnología,Estudiante
697410e2a63cbe62c2259740,Matemática,Ciencias,Estudiante
697410d3a63cbe62c2259728,INGLÉS,Ciencias Sociales y Humanidades,Certificado
697410d3a63cbe62c2259728,INGENIERÍA AERONÁUTICA,Ingeniería y Tecnología,Bachiller
69740f22a63cbe62c2259679,Ingeniería Ambiental,Ingeniería y Tecnología,Bachiller
69740f22a63cbe62c2259679,Interpretación de Sistemas Integrados de Gestión,Ingeniería y Tecnología,Certificado
69740f22a63cbe62c2259679,Auditor Interno,Otros,Certificado
697417ada63cbe62c2259986,comunicación,Ciencias Sociales y Humanidades,Bachiller
69741d8ba63cbe62c2259aeb,Manejo Conductual / Evaluación de Riesgo,Otros,Certificado
69741d8ba63cbe62c2259aeb,Curso de Design Thinking,Arquitectura y Diseño,Certificado
69741d8ba63cbe62c2259aeb,Formación en Recursos Humanos: Cultura Organizacional y Reclutamiento y Selección,Administración y Negocios,Certificado
69741d8ba63cbe62c2259aeb,Licenciatura en Psicología,Ciencias Sociales y Humanidades,Bachiller
69741f0ba63cbe62c2259b7f,Ingeniería Electrónica,Ingeniería y Tecnología,Bachiller
69741c60a63cbe62c2259aa4,Diplomado Especializado: Derecho Ambiental y Sostenibilidad en la Industria Minera,Ingeniería y Tecnología,Diplomado
69741c60a63cbe62c2259aa4,Convención de Derecho Público,Ciencias Sociales y Humanidades,Otros
69741c60a63cbe62c2259aa4,Convención de Derecho Público,Ciencias Sociales y Humanidades,Otros
69741c60a63cbe62c2259aa4,Competencia Internacional de Arbitraje,Otros,Otros
69741c60a63cbe62c2259aa4,Curso,Otros,Otros
69741c60a63cbe62c2259aa4,Diálogos por la Migración,Otros,Otros
69741c60a63cbe62c2259aa4,Competencia Internacional de Arbitraje,Otros,Otros
69741c60a63cbe62c2259aa4,Foro Portuario de Educación Superior,Ciencias Sociales y Humanidades,Otros
69741c60a63cbe62c2259aa4,Capacitación,Otros,Otros
69741c60a63cbe62c2259aa4,Convención de Derecho Público,Ciencias Sociales y Humanidades,Otros
69741c60a63cbe62c2259aa4,Seminario,Otros,Otros
69741c60a63cbe62c2259aa4,Derecho,Ciencias Sociales y Humanidades,Bachiller
69741c60a63cbe62c2259aa4,Taller,Otros,Otros
69741c49a63cbe62c2259a9e,Bachiller en Ciencias Contables,Otros,Bachiller
69741c49a63cbe62c2259a9e,Egresada Técnica del programa de Computación e Informática,Ingeniería y Tecnología,Diplomado
697428a4a63cbe62c2259d4a,Ingeniería de Sistemas,Ingeniería y Tecnología,Bachiller
697428a4a63cbe62c2259d4a,Certificate,Otros,Certificado
697425c6a63cbe62c2259cf5,Economía y Finanzas,Economía y Finanzas,Estudiante
6974314c404030a7966b17ac,Administración de Empresas,Administración y Negocios,Estudiante
6974328a404030a7966b181e,Psicología,Ciencias Sociales y Humanidades,Bachiller
69743169404030a7966b17bd,Programa de Fundamentos de Inteligencia Artificial,Otros,Certificado
69743169404030a7966b17bd,Programa de Big Data,Otros,Certificado
69743169404030a7966b17bd,Ingeniería de Software,Ingeniería y Tecnología,Estudiante
6974314c404030a7966b17ae,Certificación en Excel Intermedio,Otros,Certificado
6974314c404030a7966b17ae,Curso de Nuevas tendencias en gestión de la innovación,Administración y Negocios,Certificado
6974314c404030a7966b17ae,PowerPoint Intermedio y Word Intermedio,Otros,Certificado
6974314c404030a7966b17ae,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
6974351d404030a7966b1892,Estudios Superiores,Otros,Estudiante
6974351d404030a7966b1892,Estudios Superiores,Otros,Estudiante
68c1e59517de33e9770fec17,Economía,Economía y Finanzas,Bachiller
6974e74e010db1b654865fb5,Ciencias de la comunicación,Ciencias Sociales y Humanidades,Bachiller
6974e74e010db1b654865fb5,Ingeniería Informática,Ingeniería y Tecnología,Estudiante
6975089a010db1b65486621d,Administración de Negocios Internacionales,Administración y Negocios,Bachiller
6971321ee4f81e18f9196b39,INGENIERÍA EN GEOCIENCIAS,Ingeniería y Tecnología,Otros
6971321ee4f81e18f9196b39,"CURSO ""COMPUTACIÓN DE ALTAS PRESTACIONES EN R PARA INVESTIGACIÓN""",Ingeniería y Tecnología,
697550200b000e8f0c723e59,FUNDAMENTOS ISO 9001 – SISTEMA DE GESTIÓN DE CALIDAD,Administración y Negocios,Certificado
697550200b000e8f0c723e59,INGENIERÍA AGROINDUSTRIAL Y COMERCIO EXTERIOR,Ingeniería y Tecnología,Bachiller
697550200b000e8f0c723e59,INTERCAMBIO ACADÉMICO,Otros,Otros
697550200b000e8f0c723e59,FUNDAMENTOS ISO/IEC 17025 – GESTIÓN EN LABORATORIOS DE ENSAYO Y CALIBRACIÓN,Administración y Negocios,Certificado
697550200b000e8f0c723e59,"AUDITOR INTERNO EN SISTEMAS INTEGRADOS DE GESTIÓN ISO 9001, ISO 14001 E ISO 45001",Ingeniería y Tecnología,Certificado
6975617e0b000e8f0c723f0f,Administración de Negocios Internacionales,Administración y Negocios,Bachiller
697563950b000e8f0c723f27,FUNDAMENTOS ISO 9001 – SISTEMA DE GESTIÓN DE CALIDAD,Administración y Negocios,Certificado
697563950b000e8f0c723f27,"AUDITOR INTERNO EN SISTEMAS INTEGRADOS DE GESTIÓN ISO 9001, ISO 14001 E ISO 45001",Ingeniería y Tecnología,Certificado
697563950b000e8f0c723f27,FUNDAMENTOS ISO/IEC 17025 – GESTIÓN DE CALIDAD EN LABORATORIOS DE ENSAYO Y CALIBRACIÓN,Administración y Negocios,Certificado
697563950b000e8f0c723f27,III CONGRESO INTERNACIONAL DE INVESTIGACIÓN E INNOVACIÓN AGROINDUSTRIAL,Ingeniería y Tecnología,Otros
697563950b000e8f0c723f27,CONCURSO “SOLUCIONA USS”,Otros,Otros
697563950b000e8f0c723f27,Ingeniería Agroindustrial y Comercio Exterior,Ingeniería y Tecnología,Bachiller
697563950b000e8f0c723f27,CONCURSO “SOLUCIONA USS”,Otros,Otros
697563950b000e8f0c723f27,Ingeniería Agroindustrial (Intercambio académico),Ingeniería y Tecnología,Bachiller
697563950b000e8f0c723f27,ARTÍCULO ACADÉMICO,Otros,Otros
697564170b000e8f0c723fc4,Curso Costos y Presupuestos de la Construcción,Otros,Certificado
697564170b000e8f0c723fc4,Ciclo de webinars “Pensando en tu Empleabilidad”,Otros,Certificado
697564170b000e8f0c723fc4,BIM REVIT ESTRUCTURAS,Otros,Certificado
697564170b000e8f0c723fc4,Curso Delphin Express BIM 360,Otros,Certificado
697564170b000e8f0c723fc4,Charla técnica: Aplicaciones y beneficios de los geosintéticos en proyectos viales,Otros,Certificado
697564170b000e8f0c723fc4,Bootcamp: Tu futuro laboral con IA,Otros,Certificado
697564170b000e8f0c723fc4,Estudiante de noveno ciclo,Otros,Estudiante
69756e290b000e8f0c7242a8,Ingeniería metalurgia y materiales,Ingeniería y Tecnología,Estudiante
6976803b7af3401857d42474,Educación Secundaria,Ciencias Sociales y Humanidades,Otros
6976803b7af3401857d42474,Ingeniería de Sistemas e Informática,Ingeniería y Tecnología,Bachiller
69280ea13b78fa6943625f02,Ingeniería Industrial,Ingeniería y Tecnología,Bachiller
69280ea13b78fa6943625f02,Postgrado,Otros,Maestría
69280ea13b78fa6943625f02,Curso,Otros,Certificado
69280ea13b78fa6943625f02,Especialización,Otros,Certificado
69280ea13b78fa6943625f02,Curso,Otros,Certificado
69280ea13b78fa6943625f02,Curso,Otros,Certificado
69280ea13b78fa6943625f02,Curso,Otros,Certificado
69280ea13b78fa6943625f02,Curso,Otros,Certificado
69280ea13b78fa6943625f02,Certificación,Otros,Certificado
69280ea13b78fa6943625f02,Certificación,Otros,Certificado
697687567af3401857d4257b,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
697687567af3401857d4257b,Inglés,Ciencias Sociales y Humanidades,Certificado
6976857b7af3401857d4255d,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
6976857b7af3401857d4255d,Inglés,Ciencias Sociales y Humanidades,Certificado
697687697af3401857d42583,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
6976cadb7af3401857d42bf5,Ingeniería Industrial,Ingeniería y Tecnología,Bachiller
6976cadb7af3401857d42bf5,Aspire Leaders Program (ALP),Otros,Certificado
6976cb367af3401857d42c14,Negocios Internacionales,Administración y Negocios,Estudiante
6976cf017af3401857d42de9,Ingenieria Civil,Ingeniería y Tecnología,Estudiante
6967f367e4a21cd5afefc8be,Ingeniería Civil,Ingeniería y Tecnología,Bachiller
6976cac97af3401857d42beb,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
6976cb017af3401857d42bfd,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
6976cb017af3401857d42bfd,Excel para gestion de Datos,Administración y Negocios,Certificado
6976cac97af3401857d42beb,Inglés,Ciencias Sociales y Humanidades,Estudiante
6976ce867af3401857d42d9d,,,Certificado
6976ce867af3401857d42d9d,Metodología para Docentes de EFL,Otros,Certificado
6976ce867af3401857d42d9d,Inglés Avanzado,Ciencias Sociales y Humanidades,Certificado
6976ce867af3401857d42d9d,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
68c0f9a417de33e9770fe579,Excel Intermedio,Otros,Certificado
697792e32804d91b11fa0a37,Ingeniería Ambiental,Ingeniería y Tecnología,Bachiller
697792e32804d91b11fa0a37,Movilidad Estudiantil,Otros,Otros
6977dafd2804d91b11fa0d74,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
6976cc117af3401857d42c8f,Ingeniería Industrial,Ingeniería y Tecnología,Bachiller
6976cc117af3401857d42c8f,Python Fundamentals,Otros,Otros
6976cf017af3401857d42de9,Ingenieria Ambiental,Ingeniería y Tecnología,Estudiante
6978126c2804d91b11fa1108,Cursos de Análisis de Datos e Inteligencia de Negocios,Administración y Negocios,Otros
6978126c2804d91b11fa1108,"Certificación en Excel nivel (Básico, Intermedio y Avanzado)",Otros,Certificado
6978126c2804d91b11fa1108,Bachiller en economía,Economía y Finanzas,Bachiller
68c1e59517de33e9770fec17,Economía,Economía y Finanzas,Bachiller
697812902804d91b11fa1110,Economia,Economía y Finanzas,Estudiante
681efd7a98135c66ec94382f,Ingeniería de Software,Ingeniería y Tecnología,Bachiller
6978c739b091f4fd95fc0a8d,Ingeniería de Sistemas e Informática,Ingeniería y Tecnología,Bachiller
6978c739b091f4fd95fc0a8d,Inglés A2 MCER,Ciencias Sociales y Humanidades,Certificado
6978c739b091f4fd95fc0a8d,Ensamblaje y Reparación de Equipos de Cómputo,Otros,Certificado
6978c739b091f4fd95fc0a8d,Microsoft Power BI,Otros,Certificado
6978c739b091f4fd95fc0a8d,Excel Intermedio,Otros,Certificado
6978c739b091f4fd95fc0a8d,Soporte Técnico Remoto de Computadoras,Otros,Certificado
6978f648b091f4fd95fc0c5d,Clase Espejo Internacional,Otros,Otros
6978f648b091f4fd95fc0c5d,Webinar: Medios de Pago en el Comercio Internacional,Otros,Otros
6978f648b091f4fd95fc0c5d,III Jornada de Derecho Aduanero y Comercio Exterior,Ciencias Sociales y Humanidades,Otros
6978f648b091f4fd95fc0c5d,Microsoft Office,Otros,Certificado
6978f648b091f4fd95fc0c5d,Power BI,Otros,Certificado
6978f648b091f4fd95fc0c5d,"Adobe InDesign, Photoshop e Illustrator",Arquitectura y Diseño,Certificado
6978f648b091f4fd95fc0c5d,Misión Académica Internacional,Otros,Otros
6978f648b091f4fd95fc0c5d,Curso Básico de Aduanas,Otros,Certificado
6978f648b091f4fd95fc0c5d,Administración de Negocios Internacionales,Administración y Negocios,Estudiante
69794eecb091f4fd95fc1274,Certificación Autocad 3D,Otros,Certificado
69794eecb091f4fd95fc1274,Fundamentos Básicos de Metrados en la Construcción,Otros,Certificado
69794eecb091f4fd95fc1274,High School,Otros,Otros
69794eecb091f4fd95fc1274,Gestión de Calidad de Proyectos de Construcción y Minería,Administración y Negocios,Certificado
69794eecb091f4fd95fc1274,Gestión de Seguridad y Prevención de Riesgos,Administración y Negocios,Certificado
69794eecb091f4fd95fc1274,High School,Otros,Estudiante
69794eecb091f4fd95fc1274,Ingeniería Civil,Ingeniería y Tecnología,Estudiante
69794eecb091f4fd95fc1274,Microsoft Office,Otros,Certificado
69794eecb091f4fd95fc1274,Inducción SSOMA,Otros,Certificado
696d8c189848a76fcf8b0a6d,Ingeniería de higiene y seguridad industrial,Ingeniería y Tecnología,Estudiante
69797223b091f4fd95fc1569,Turismo,Otros,Estudiante
69797208b091f4fd95fc155b,Ingeniería Agronómica,Ingeniería y Tecnología,Estudiante
697972c9b091f4fd95fc15f2,Ins Sistemas,Ingeniería y Tecnología,Estudiante
6979753fb091f4fd95fc16f4,Diploma,Otros,Diplomado
6979753fb091f4fd95fc16f4,Diploma de Pastelería,Otros,Diplomado
69797bf1b091f4fd95fc17f2,Pregrado,Otros,Bachiller
69797bf1b091f4fd95fc17f2,Egresado,Otros,Otros
69797bf1b091f4fd95fc17f2,Egresado,Otros,Otros
69797e3ab091f4fd95fc187d,Ingeniería Mecatrónica,Ingeniería y Tecnología,Bachiller
685edc88fa3637d9d0fdb91f,Gestión de proyectos enfoque PMI,Administración y Negocios,Certificado
685edc88fa3637d9d0fdb91f,Administración y Marketing,Administración y Negocios,Bachiller
69798ac6b091f4fd95fc1a5c,Psicología,Ciencias Sociales y Humanidades,Estudiante
6979883eb091f4fd95fc1a02,Enfermería VI ciclo,Salud,Otros
6979883eb091f4fd95fc1a02,Básico,Otros,Certificado
6979883eb091f4fd95fc1a02,Intermedio,Otros,Certificado
6979883eb091f4fd95fc1a02,Primaria,Otros,Otros
6979883eb091f4fd95fc1a02,Educación Secundaria,Ciencias Sociales y Humanidades,Otros
6979883eb091f4fd95fc1a02,Primaria,Otros,Otros
6979883eb091f4fd95fc1a02,Educación Secundaria,Ciencias Sociales y Humanidades,Otros
69798a60b091f4fd95fc1a21,Computación,Ingeniería y Tecnología,Otros
69798cd6b091f4fd95fc1ba0,Administración de Negocios Internacionales,Administración y Negocios,Estudiante
69798a5fb091f4fd95fc1a1d,Contabilidad,Economía y Finanzas,Otros
697a211b785dcaccfa78ce35,Seminario de Gestión de los Recursos Humanos,Administración y Negocios,Certificado
697a211b785dcaccfa78ce35,Indicadores y estrategias de bienestar social,Otros,Certificado
697a211b785dcaccfa78ce35,Trabajo Social,Otros,Bachiller
697a211b785dcaccfa78ce35,Cálculo de subsidios y herramientas para el gestor del bienestar social,Otros,Certificado
697a35f9785dcaccfa78cfb1,Administración,Administración y Negocios,Estudiante
697a35f9785dcaccfa78cfb1,Inglés Avanzado,Ciencias Sociales y Humanidades,Certificado
697a35f9785dcaccfa78cfb1,The fundamentals of digital marketing,Administración y Negocios,Certificado
697a48a5785dcaccfa78d0ff,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
697a48a5785dcaccfa78d0ff,Inglés Intermedio,Ciencias Sociales y Humanidades,Otros
697a4b2a785dcaccfa78d153,Marketing,Administración y Negocios,Bachiller
697a4b2a785dcaccfa78d153,Educación Secundaria,Ciencias Sociales y Humanidades,Otros
697a4eb0785dcaccfa78d276,Ingeniería económica y negocio,Ingeniería y Tecnología,Bachiller
697a4eb0785dcaccfa78d276,Taller de marketing y comunicación de la moda,Administración y Negocios,Certificado
697a9498785dcaccfa78dda9,Doble Graduación en Ciencias Económicas,Otros,Otros
697a9498785dcaccfa78dda9,Ingeniería Económica y de Negocios,Ingeniería y Tecnología,Bachiller
69798cd6b091f4fd95fc1ba0,Administración,Administración y Negocios,Estudiante
697aa39b785dcaccfa78e06b,Administración de Negocios Internacionales,Administración y Negocios,Estudiante
69798cd6b091f4fd95fc1ba0,Inglés Avanzado,Ciencias Sociales y Humanidades,Certificado
697aa39b785dcaccfa78e06b,Inglés intermedio,Ciencias Sociales y Humanidades,Certificado
697ab4ec785dcaccfa78e30d,Costo para los Negocios,Administración y Negocios,Certificado
697ab4ec785dcaccfa78e30d,Programa de Inclusión Estudiantil,Otros,Otros
697ab4ec785dcaccfa78e30d,Microsoft Excel,Otros,Certificado
697ab4ec785dcaccfa78e30d,Diploma de Especialización de Salud y Seguridad en el Trabajo,Salud,Diplomado
697ab4ec785dcaccfa78e30d,Atención y Servicio al Cliente,Otros,Certificado
697ab4ec785dcaccfa78e30d,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
697ab8b5785dcaccfa78e404,Inglés,Ciencias Sociales y Humanidades,Certificado
697ab8b5785dcaccfa78e404,Ingeniería económica y de negocios,Ingeniería y Tecnología,Bachiller
697aaa93785dcaccfa78e238,Administración,Administración y Negocios,Estudiante
697984fbb091f4fd95fc19b3,Ingeniería Mecatrónica,Ingeniería y Tecnología,Bachiller
697ab889785dcaccfa78e3fc,Ingeniería Ambiental,Ingeniería y Tecnología,Estudiante
697ac184785dcaccfa78e574,Diploma,Otros,Diplomado
697ac184785dcaccfa78e574,Doble Grado,Otros,Otros
697ac184785dcaccfa78e574,Ingeniería Económica y de Negocios,Ingeniería y Tecnología,Bachiller
697ad133e64709bef6931625,Educación Secundaria,Ciencias Sociales y Humanidades,Otros
697ad133e64709bef6931625,Operador de Soldadura,Otros,Certificado
697ad133e64709bef6931625,Licenciado del Ejército,Otros,Otros
697ad133e64709bef6931625,Protección de Personajes Muy Importantes - Técnicas de tiro,Otros,Certificado
697aa68b785dcaccfa78e0e1,Estudiante de Administración de Turismo,Administración y Negocios,Bachiller
697aa68b785dcaccfa78e0e1,El ABC del Turismo Sostenible,Otros,Estudiante
697aa68b785dcaccfa78e0e1,Taller de Etiqueta de Mesa para Ejecutivos,Otros,Certificado
697aa68b785dcaccfa78e0e1,Diplomado de Ecoturismo Sostenible,Otros,Diplomado
697abf5e785dcaccfa78e4ec,Ingeniería Electrónica y Mecatrónica,Ingeniería y Tecnología,Estudiante
697abf5e785dcaccfa78e4ec,,,Otros
697abf5e785dcaccfa78e4ec,,,Otros
697b7e3523d340445635b0c6,Contabilidad,Economía y Finanzas,Estudiante
697925f4b091f4fd95fc1017,Webinar: Introduction to Bionic Prostheses,Otros,Certificado
697925f4b091f4fd95fc1017,Diplomado en Prótesis Biónicas,Otros,Diplomado
697925f4b091f4fd95fc1017,Ingeniería Electrónica,Ingeniería y Tecnología,Estudiante
697b928c23d340445635b295,International Business,Otros,Estudiante
697b928c23d340445635b295,Inglés Básico,Ciencias Sociales y Humanidades,Certificado
697b928c23d340445635b295,Gestión Estratégica de Ventas,Administración y Negocios,Certificado
697b928c23d340445635b295,Microsoft Excel Básico e Intermedio,Otros,Certificado
697b928c23d340445635b295,Community Manager,Otros,Certificado
697b941623d340445635b302,Computación e Informática,Ingeniería y Tecnología,Diplomado
697b941623d340445635b302,Ingeniería Económica y de Negocios,Ingeniería y Tecnología,Bachiller
697b941623d340445635b302,Ciencias Económicas,Otros,Otros
697ba9c823d340445635b4b8,Ingeniería en Recursos Naturales y Ambientales,Ingeniería y Tecnología,Bachiller
697ba9c823d340445635b4b8,Máster en Estudios de Desarrollo Comunitario y de la Sociedad Civil,Ingeniería y Tecnología,Maestría
697bb8f623d340445635b6ee,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
697bd74c23d340445635b865,Administración,Administración y Negocios,Estudiante
6955f2b9f83e2548204fd268,Ingeniería Ambiental,Ingeniería y Tecnología,Estudiante
697c1b8523d340445635bb5a,ingeniería agronómica,Ingeniería y Tecnología,Estudiante
697c6fc6620bd9a91e50b553,Big Data y Ciencia de Datos,Ingeniería y Tecnología,Estudiante
697c6fc6620bd9a91e50b553,Databases and SQL for Data Science with Python,Ingeniería y Tecnología,Certificado
697c6fc6620bd9a91e50b553,SQL intermedio,Otros,Certificado
